schemaVersion,recordType,source.name,source.url,content.entityName,content.data.employeeCount,collectedAt
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/greentoe,Greentoe,5,2026-09-10T13:58:56.488699+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/hyperpad,Hyperpad,4,2026-09-10T13:58:56.492534+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/flaviar,Flaviar,60,2026-09-10T13:58:56.496582+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/cleartax,Clear,900,2026-09-10T13:58:56.499922+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/backpack,Backpack,2,2026-09-10T13:58:56.505157+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/immunity-project,Immunity Project,11,2026-09-10T13:58:56.510060+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/dyspatch,Dyspatch,20,2026-09-10T13:58:56.514634+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/opencurriculum,OpenCurriculum,,2026-09-10T13:58:56.520737+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/mixerbox,MixerBox,30,2026-09-10T13:58:56.524488+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/y-combinator,Y Combinator,100,2026-09-10T13:58:56.529259+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/gbatteries,GBatteries,25,2026-09-10T13:58:56.533617+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/zinc,Zinc,10,2026-09-10T13:58:56.539110+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/zidisha,Zidisha,1,2026-09-10T13:58:56.543147+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/truevault,TrueVault,,2026-09-10T13:58:56.547356+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/guesty,Guesty,700,2026-09-10T13:58:56.550821+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/snapdocs,Snapdocs,285,2026-09-10T13:58:56.556696+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/medmonk,Medmonk,2,2026-09-10T13:58:56.560399+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/shoobs,Shoobs,5,2026-09-10T13:58:56.563527+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/pushbullet,Pushbullet,3,2026-09-10T13:58:56.568753+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/povio,Povio,250,2026-09-10T13:58:56.573723+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/piinpoint,PiinPoint,20,2026-09-10T13:58:56.577652+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/one-degree,One Degree,14,2026-09-10T13:58:56.581657+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/mbx,MBX,150,2026-09-10T13:58:56.585195+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/emailio,Emailio,5,2026-09-10T13:58:56.590245+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/codenow,CodeNow,2,2026-09-10T13:58:56.593693+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/codecombat,CodeCombat,45,2026-09-10T13:58:56.597665+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/noora-health,Noora Health,500,2026-09-10T13:58:56.604162+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/cambly,Cambly,200,2026-09-10T13:58:56.607733+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/aptdeco,AptDeco,,2026-09-10T13:58:56.611373+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/caremessage,CareMessage,45,2026-09-10T13:58:56.615434+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/ambition,Ambition,55,2026-09-10T13:58:56.621550+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/airhelp,AirHelp,350,2026-09-10T13:58:56.625165+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/42,42,,2026-09-10T13:58:56.627403+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/true-link,True Link,100,2026-09-10T13:58:56.631694+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/reebee,Reebee,11,2026-09-10T13:58:56.638140+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/lob,Lob,150,2026-09-10T13:58:56.640982+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/panorama-education,Panorama Education,350,2026-09-10T13:58:56.646550+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/cratejoy,Cratejoy,51,2026-09-10T13:58:56.650671+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/estimote-inc,"Estimote,",40,2026-09-10T13:58:56.656766+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/easypost,EasyPost,51,2026-09-10T13:58:56.660468+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/asseta,Asseta,4,2026-09-10T13:58:56.663876+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/per-vices,Per Vices,11,2026-09-10T13:58:56.670137+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/7cups,7Cups,11,2026-09-10T13:58:56.673139+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/watsi,Watsi,11,2026-09-10T13:58:56.676618+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/goldbelly,Goldbelly,125,2026-09-10T13:58:56.680398+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/wevorce,Wevorce,11,2026-09-10T13:58:56.685681+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/wefunder,Wefunder,35,2026-09-10T13:58:56.689787+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/simplyinsured,SimplyInsured,35,2026-09-10T13:58:56.694265+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/circuithub,CircuitHub,58,2026-09-10T13:58:56.698209+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/experiment,Experiment,1,2026-09-10T13:58:56.704141+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/radar,RADAR,120,2026-09-10T13:58:56.707514+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/lollipuff,Lollipuff,11,2026-09-10T13:58:56.711202+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/strikingly,Strikingly,99,2026-09-10T13:58:56.715716+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/influxdata,InfluxData,210,2026-09-10T13:58:56.721633+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/etleap,Etleap,11,2026-09-10T13:58:56.725338+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/cheetah,Cheetah,2,2026-09-10T13:58:56.729141+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/lawdingo,Lawdingo,,2026-09-10T13:58:56.732918+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/padlet,Padlet,65,2026-09-10T13:58:56.738331+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/circuitlab,CircuitLab,2,2026-09-10T13:58:56.743810+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/styleup,StyleUp,10,2026-09-10T13:58:56.747405+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/9gag,9Gag,36,2026-09-10T13:58:56.750442+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/svbtle,Svbtle,2,2026-09-10T13:58:56.756057+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/plivo,Plivo,320,2026-09-10T13:58:56.759409+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/double-robotics,Double Robotics,11,2026-09-10T13:58:56.764641+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/vastrm,Vastrm,2,2026-09-10T13:58:56.769919+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/flightfox,Flightfox,25,2026-09-10T13:58:56.774307+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/backerkit,BackerKit,42,2026-09-10T13:58:56.778420+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/submittable,Submittable,302,2026-09-10T13:58:56.782646+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/newsblur,NewsBlur,1,2026-09-10T13:58:56.788004+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/octavewealth,OctaveWealth,2,2026-09-10T13:58:56.792366+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/upwave,Upwave,50,2026-09-10T13:58:56.795910+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/eligible,Eligible,,2026-09-10T13:58:56.799813+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/fundersclub,FundersClub,5,2026-09-10T13:58:56.806117+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/zentail,Zentail,30,2026-09-10T13:58:56.810085+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/mattermost,Mattermost,120,2026-09-10T13:58:56.814084+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/healthsherpa,HealthSherpa,220,2026-09-10T13:58:56.820504+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/human-dx,Human Dx,11,2026-09-10T13:58:56.824365+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/mth-sense,Mth Sense,11,2026-09-10T13:58:56.828646+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/rainforest,Rainforest,40,2026-09-10T13:58:56.832676+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/deepmark,DeepMark,5,2026-09-10T13:58:56.838826+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/maritime,Maritime,3,2026-09-10T13:58:56.842962+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/redoubt-insurance,Redoubt Insurance,,2026-09-10T13:58:56.848250+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/the-agentic-data-co,The Agentic Data,2,2026-09-10T13:58:56.856268+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/frontrunner,Frontrunner,2,2026-09-10T13:58:56.860419+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/the-subvocal-company,The Subvocal,3,2026-09-10T13:58:56.866125+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/quippy,Quippy,1,2026-09-10T13:58:56.871110+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/sona8,Sona8,4,2026-09-10T13:58:56.874600+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/sinter-systems,Sinter,2,2026-09-10T13:58:56.877990+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/antimattr,Antimattr,2,2026-09-10T13:58:57.844313+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/hesper-ai,Hesper AI,2,2026-09-10T13:58:57.848498+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/covera,Covera,2,2026-09-10T13:58:57.853386+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/halmos-labs,Halmos,3,2026-09-10T13:58:57.857918+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/dreamscale-labs,Dreamscale,4,2026-09-10T13:58:57.862991+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/vorelios,Vorelios,2,2026-09-10T13:58:57.868492+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/superradiant,SuperRadiant,3,2026-09-10T13:58:57.873559+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/orca-aerospace,Orca Aerospace,3,2026-09-10T13:58:57.878454+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/hemlock,Hemlock,1,2026-09-10T13:58:57.882074+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/oro-ai,ORO AI,2,2026-09-10T13:58:57.887577+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/shepherd-robotics,Shepherd Robotics,3,2026-09-10T13:58:57.893122+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/workers-io,Workers IO,2,2026-09-10T13:58:57.897492+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/antropi-robotics,Antropi Robotics,,2026-09-10T13:58:57.904461+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/byteask,ByteAsk,2,2026-09-10T13:58:57.908084+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/hopper,Hopper,2,2026-09-10T13:58:57.911319+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/asakana,Sakana AI,,2026-09-10T13:58:57.914919+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/onepatch,OnePatch,2,2026-09-10T13:58:57.921143+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/mirrors,Mirrors,2,2026-09-10T13:58:57.924628+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/nodus-compute,Nodus Compute,2,2026-09-10T13:58:57.929024+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/lantern-ai,Lantern AI,4,2026-09-10T13:58:57.934774+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/talos-us,Talos,3,2026-09-10T13:58:57.938382+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/useforward,Forward,5,2026-09-10T13:58:57.941941+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/capveon,Capveon,2,2026-09-10T13:58:57.945495+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/screenleap-inc,Screenleap,4,2026-09-10T13:58:57.951239+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/ascii,Ascii,3,2026-09-10T13:58:57.954784+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/qokedas,Qokedas,3,2026-09-10T13:58:57.958633+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/veeza-ai,Veeza AI,2,2026-09-10T13:58:57.962610+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/buxfer,Buxfer,1,2026-09-10T13:58:57.966764+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/simulithic,Simulithic,2,2026-09-10T13:58:57.972428+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/sentient-os,Sentient OS,2,2026-09-10T13:58:57.977155+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/herdr,Herdr,1,2026-09-10T13:58:57.980656+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/lambda-robotics,Lambda Robotics,6,2026-09-10T13:58:57.987838+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/virtualmin,Virtualmin,2,2026-09-10T13:58:57.992151+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/opentag,OpenTag,3,2026-09-10T13:58:57.996192+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/conifer,Conifer,4,2026-09-10T13:58:58.000810+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/simantic,Simantic,4,2026-09-10T13:58:58.005267+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/experiential-labs,Experiential,2,2026-09-10T13:58:58.010618+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/edviro,Edviro,2,2026-09-10T13:58:58.014450+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/lightfield,Lightfield,2,2026-09-10T13:58:58.020080+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/coarena,CoArena,2,2026-09-10T13:58:58.023882+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/caution,Caution,5,2026-09-10T13:58:58.027809+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/magma,Magma,1,2026-09-10T13:58:58.031116+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/atomarine,Atomarine,2,2026-09-10T13:58:58.037382+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/billow-ai-labs,Billow AI,,2026-09-10T13:58:58.042214+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/hardware-intelligence,Hardware Intelligence,2,2026-09-10T13:58:58.048052+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/osseus,Osseus,2,2026-09-10T13:58:58.053537+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/allia-health,Allia Health,3,2026-09-10T13:58:58.058291+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/salem-robotics-inc,Salem Robotics,2,2026-09-10T13:58:58.063982+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/robocurve,Robocurve,3,2026-09-10T13:58:58.069962+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/hiloop,Hiloop,2,2026-09-10T13:58:58.073447+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/cuebench,CueBench,3,2026-09-10T13:58:58.077332+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/dawn-industries,Dawn Industries,2,2026-09-10T13:58:58.082476+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/nex,Nex,5,2026-09-10T13:58:58.088176+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/onecli,OneCLI,,2026-09-10T13:58:58.091836+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/vernius-systems-inc,"Vernius ,",3,2026-09-10T13:58:58.097447+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/wondering,Wondering,2,2026-09-10T13:58:58.103595+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/tracer,Tracer,1,2026-09-10T13:58:58.107237+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/avoca-systems,Avoca,8,2026-09-10T13:58:58.111858+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/subvysion,SubVysion,2,2026-09-10T13:58:58.115732+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/ethos-space-resources,Ethos Space Resources,2,2026-09-10T13:58:58.123784+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/spaceflow-technologies-inc,"SpaceFlow ,",4,2026-09-10T13:58:58.130555+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/petrarch,Petrarch,3,2026-09-10T13:58:58.136786+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/locke,Locke,2,2026-09-10T13:58:58.139984+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/florin,Florin,3,2026-09-10T13:58:58.143451+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/earendil-robotics,Earendil Robotics,7,2026-09-10T13:58:58.149362+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/hebbian-robotics,Hebbian Robotics,2,2026-09-10T13:58:58.156744+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/princeps,PRINCEPS,2,2026-09-10T13:58:58.160431+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/hop-aero,Hop Aero,6,2026-09-10T13:58:58.164403+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/agent-fm,Agent FM,2,2026-09-10T13:58:58.169959+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/openrelay,OpenRelay,2,2026-09-10T13:58:58.174126+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/dock,Dock,2,2026-09-10T13:58:58.177122+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/verdict-machine,Verdict Machine,4,2026-09-10T13:58:58.183581+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/tovenai,TovenAI,2,2026-09-10T13:58:58.188442+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/hyperprobe,HyperProbe,8,2026-09-10T13:58:58.192308+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/grip,Grip,4,2026-09-10T13:58:58.195627+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/skymerse,Skymerse,,2026-09-10T13:58:58.199156+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/hubble-ai,Hubble,2,2026-09-10T13:58:58.203801+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/palisade-2,Palisade,1,2026-09-10T13:58:58.207883+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/83-sciences,83 Sciences,3,2026-09-10T13:58:58.212356+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/chromie,Chromie,2,2026-09-10T13:58:58.217405+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/lamb-labs,Lamb,,2026-09-10T13:58:58.221535+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/shiraz-ai,Shiraz AI,2,2026-09-10T13:58:58.225898+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/mireye,Mireye,2,2026-09-10T13:58:58.229452+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/touchy,Touchy,3,2026-09-10T13:58:58.233987+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/derya,Derya,2,2026-09-10T13:58:58.237708+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/pennant,Pennant,2,2026-09-10T13:58:58.241439+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/decawork,Decawork,2,2026-09-10T13:58:58.245593+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/carsignal,CarSignal,2,2026-09-10T13:58:58.250893+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/axelrod,Axelrod,2,2026-09-10T13:58:58.254669+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/levocred-ai,Levocred AI,2,2026-09-10T13:58:58.259120+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/praxis-robotics,Praxis Robotics,3,2026-09-10T13:58:58.264515+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/care-gp,Care GP,10,2026-09-10T13:58:58.270240+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/radley,Radley,2,2026-09-10T13:58:58.273912+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/agnost-ai,Agnost AI,2,2026-09-10T13:58:58.278113+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/agentcard,Agentcard,,2026-09-10T13:58:58.282249+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/provenmetal,ProvenMetal,4,2026-09-10T13:58:58.288670+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/gamgee,Gamgee,2,2026-09-10T13:58:58.292189+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/inkbox,Inkbox,3,2026-09-10T13:58:58.295388+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/cosmic-robotics,Cosmic Robotics,8,2026-09-10T13:58:58.301489+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/markov,Markov,2,2026-09-10T13:58:58.305243+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/familiar,Familiar,8,2026-09-10T13:58:59.624461+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/lumeria,Lumeria,3,2026-09-10T13:58:59.628872+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/marengo,Marengo,5,2026-09-10T13:58:59.634260+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/ronanrx-inc,RonanRx,5,2026-09-10T13:58:59.639845+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/waybill,Waybill,5,2026-09-10T13:58:59.643703+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/executor,Executor,1,2026-09-10T13:58:59.647394+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/last-accounting-company,Last Accounting,4,2026-09-10T13:58:59.655974+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/pacific,Pacific,3,2026-09-10T13:58:59.660488+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/luca-iq,Luca IQ,5,2026-09-10T13:58:59.664340+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/financial-datasets,Financial Datasets,1,2026-09-10T13:58:59.671450+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/trynearby,TryNearby,5,2026-09-10T13:58:59.675843+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/computable,Computable,2,2026-09-10T13:58:59.679754+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/denta,Denta,1,2026-09-10T13:58:59.685278+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/isengard-industries-inc,Isengard Industries,30,2026-09-10T13:58:59.692271+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/ekho-labs,Ekho,,2026-09-10T13:58:59.696546+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/moving-atoms,Moving Atoms,2,2026-09-10T13:58:59.703258+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/vestris,Vestris,2,2026-09-10T13:58:59.707245+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/ultrasonium,Ultrasonium,5,2026-09-10T13:58:59.711854+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/arbital,Arbital,3,2026-09-10T13:58:59.717081+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/pokerclubhub,PokerClubHub,,2026-09-10T13:58:59.722286+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/neuron-industries,Neuron Industries,2,2026-09-10T13:58:59.727473+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/neuromorphic,Neuromorphic,3,2026-09-10T13:58:59.733068+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/lato,LATO,2,2026-09-10T13:58:59.737749+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/risklytics,Risklytics,2,2026-09-10T13:58:59.742078+00:00
1.0,STARTUP,Y Combinator,https://www.ycombinator.com/companies/daqstra,Daqstra,3,2026-09-10T13:58:59.745821+00:00
